id,nom,ville,arrondissement,quartier,latitude,longitude,telephone,email,capacite_inscriptions,horaires_ouverture,statut
ELECAM-DOU-1086,Point ELECAM Logpom 1086,Douala,Douala IV,Logpom,4.104358,9.760092,+237 695 674 430,pointelecaml@gmail.com,1621,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-1087,Point ELECAM PK8 1087,Douala,Douala II,PK8,3.986011,9.744796,+237 233 429 143,pointelecamp@elecam.cm,835,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-1088,Point ELECAM Bepanda 1088,Douala,Douala III,Bepanda,4.002251,9.707677,+237 678 960 817,pointelecamb@elecam.cm,597,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-1089,Point ELECAM Bessengue 1089,Douala,Douala III,Bessengue,3.990491,9.757248,+237 677 504 347,pointelecamb@yahoo.fr,2136,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-1090,Point ELECAM Mboppi 1090,Douala,Douala II,Mboppi,4.053857,9.676509,+237 692 937 537,pointelecamm@elecam.cm,4636,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-1091,Bureau ELECAM Douala V — Akwa,Douala,Douala V,Akwa,4.038993,9.635589,+237 222 745 618,bureauelecam@elecam.cm,609,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-1092,Point ELECAM Nkongmondo 1092,Douala,Douala VI,Nkongmondo,4.120868,9.738437,+237 691 077 654,pointelecamn@gmail.com,4173,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-1093,Point ELECAM Nyalla Extension 1093,Douala,Douala I,Nyalla Extension,4.067765,9.624705,+237 242 261 613,pointelecamn@yahoo.fr,4339,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-1094,Point ELECAM Ndokoti 1094,Douala,Douala VI,Ndokoti,4.054341,9.632788,+237 690 044 541,pointelecamn@gmail.com,2097,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-1095,Point ELECAM Bonamoussadi 1095,Douala,Douala II,Bonamoussadi,3.989273,9.725389,+237 679 631 584,pointelecamb@yahoo.fr,846,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-1096,Point ELECAM Nzeng-Ayong 1096,Douala,Douala IV,Nzeng-Ayong,4.020094,9.745757,+237 692 013 114,pointelecamn@elecam.cm,2047,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-1097,Point ELECAM Nyalla 1097,Douala,Douala VI,Nyalla,4.060108,9.675037,+237 690 216 010,pointelecamn@gmail.com,4702,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-1098,Point ELECAM Cite SIC 1098,Douala,Douala II,Cite SIC,4.051641,9.65498,+237 233 958 836,pointelecamc@elecam.cm,714,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-1099,Point ELECAM Nkongmondo 1099,Douala,Douala I,Nkongmondo,4.025635,9.726785,+237 222 242 347,pointelecamn@elecam.cm,4401,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-1100,Agence ELECAM Sodiko 1100,Douala,Douala I,Sodiko,4.088596,9.756137,+237 693 014 928,agenceelecam@gmail.com,2475,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-1101,Point ELECAM Bali 1101,Douala,Douala VI,Bali,4.039778,9.79254,+237 243 100 968,pointelecamb@gmail.com,4084,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-1102,Point ELECAM Soboum 1102,Douala,Douala II,Soboum,4.089408,9.667577,+237 233 045 317,pointelecams@yahoo.fr,4871,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-1103,Point ELECAM Ndogpassi 1103,Douala,Douala V,Ndogpassi,4.096971,9.685015,+237 692 745 807,pointelecamn@yahoo.fr,4523,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-1104,Point ELECAM Nkongmondo 1104,Douala,Douala VI,Nkongmondo,4.094608,9.724689,+237 695 375 616,pointelecamn@elecam.cm,2878,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-1105,Point ELECAM Nkongmondo 1105,Douala,Douala III,Nkongmondo,4.109026,9.725585,+237 678 784 564,pointelecamn@gmail.com,4273,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-1106,Point ELECAM Koumassi 1106,Douala,Douala VI,Koumassi,4.041776,9.663167,+237 679 776 790,pointelecamk@gmail.com,3292,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-1107,Agence ELECAM Japoma 1107,Douala,Douala IV,Japoma,3.995008,9.687555,+237 677 817 357,agenceelecam@gmail.com,4862,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-1108,Point ELECAM Bonaberi 1108,Douala,Douala I,Bonaberi,4.126452,9.705605,+237 678 267 165,pointelecamb@gmail.com,676,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-1109,Point ELECAM Deido 1109,Douala,Douala V,Deido,4.054378,9.626064,+237 694 280 227,pointelecamd@gmail.com,1062,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-1110,Bureau ELECAM Douala V — Ndog-Passi III,Douala,Douala V,Ndog-Passi III,4.132712,9.711697,+237 692 448 342,bureauelecam@yahoo.fr,2802,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-1111,Bureau ELECAM Douala I — Nyalla,Douala,Douala I,Nyalla,3.985461,9.705729,+237 222 896 678,bureauelecam@gmail.com,1145,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-1112,Point ELECAM Akwa 1112,Douala,Douala II,Akwa,4.043121,9.671272,+237 242 108 787,pointelecama@gmail.com,2779,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-1113,Point ELECAM Kotto 1113,Douala,Douala II,Kotto,4.072799,9.642333,+237 678 036 550,pointelecamk@elecam.cm,3590,Lun–Sam 07h30–15h00,En rénovation
ELECAM-DOU-1114,Point ELECAM Nyalla Extension 1114,Douala,Douala V,Nyalla Extension,4.132334,9.706303,+237 222 508 325,pointelecamn@gmail.com,2720,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-1115,Point ELECAM PK10 1115,Douala,Douala VI,PK10,4.021417,9.669676,+237 693 382 467,pointelecamp@elecam.cm,972,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-1116,Point ELECAM Bangue 1116,Douala,Douala II,Bangue,4.037728,9.748096,+237 695 107 348,pointelecamb@gmail.com,2811,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-1117,Point ELECAM Bali 1117,Douala,Douala VI,Bali,4.031155,9.665446,+237 693 292 308,pointelecamb@elecam.cm,4752,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-1118,Agence ELECAM Bepanda 1118,Douala,Douala III,Bepanda,4.042083,9.769735,+237 677 603 890,agenceelecam@yahoo.fr,1598,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-1119,Point ELECAM PK12 1119,Douala,Douala IV,PK12,4.016793,9.782783,+237 690 095 394,pointelecamp@gmail.com,1516,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-1120,Point ELECAM Mboppi 1120,Douala,Douala II,Mboppi,4.068089,9.794755,+237 693 666 453,pointelecamm@gmail.com,3277,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-1121,Bureau ELECAM Douala IV — Logbessou,Douala,Douala IV,Logbessou,4.095988,9.772963,+237 233 260 501,bureauelecam@elecam.cm,2258,Lun–Sam 07h30–15h00,Temporairement fermé
ELECAM-DOU-1122,Point ELECAM Bepanda 1122,Douala,Douala V,Bepanda,4.133777,9.740781,+237 691 254 903,pointelecamb@gmail.com,3616,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-1123,Point ELECAM Youpwé 1123,Douala,Douala VI,Youpwé,4.046794,9.651537,+237 694 452 365,pointelecamy@gmail.com,783,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-1124,Point ELECAM Bessengue 1124,Douala,Douala VI,Bessengue,4.043086,9.634159,+237 679 402 476,pointelecamb@elecam.cm,1655,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-1125,Point ELECAM Bonaberi 1125,Douala,Douala II,Bonaberi,4.058576,9.711674,+237 692 421 456,pointelecamb@elecam.cm,1216,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-1126,Point ELECAM Bessengue 1126,Douala,Douala VI,Bessengue,4.011255,9.777977,+237 242 930 104,pointelecamb@yahoo.fr,4718,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-1127,Point ELECAM Bonamoussadi 1127,Douala,Douala I,Bonamoussadi,4.089183,9.68115,+237 693 332 732,pointelecamb@yahoo.fr,2843,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-1128,Point ELECAM Deido 1128,Douala,Douala VI,Deido,4.058776,9.731867,+237 691 520 497,pointelecamd@elecam.cm,3183,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-1129,Point ELECAM Nkongmondo 1129,Douala,Douala VI,Nkongmondo,4.014775,9.677714,+237 695 070 359,pointelecamn@yahoo.fr,1943,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-1130,Point ELECAM Nzeng-Ayong 1130,Douala,Douala III,Nzeng-Ayong,4.058729,9.741938,+237 242 501 943,pointelecamn@gmail.com,3898,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-1131,Point ELECAM Koumassi 1131,Douala,Douala III,Koumassi,4.120542,9.687561,+237 691 147 046,pointelecamk@yahoo.fr,4703,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-1132,Point ELECAM Nkongmondo 1132,Douala,Douala IV,Nkongmondo,4.042247,9.657033,+237 222 098 619,pointelecamn@gmail.com,1551,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-1133,Point ELECAM Ndog-Passi III 1133,Douala,Douala II,Ndog-Passi III,4.039621,9.767351,+237 222 934 575,pointelecamn@yahoo.fr,3545,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-1134,Point ELECAM Akwa 1134,Douala,Douala VI,Akwa,4.017615,9.662417,+237 695 548 237,pointelecama@yahoo.fr,555,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-1135,Point ELECAM Ndog-Passi III 1135,Douala,Douala III,Ndog-Passi III,4.093078,9.642319,+237 677 686 408,pointelecamn@gmail.com,3075,Lun–Ven 08h00–15h30,En rénovation
ELECAM-DOU-1136,Point ELECAM Bonamoussadi 1136,Douala,Douala III,Bonamoussadi,4.054654,9.694113,+237 678 248 180,pointelecamb@yahoo.fr,913,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-1137,Point ELECAM Mboppi 1137,Douala,Douala V,Mboppi,4.046436,9.77434,+237 692 238 015,pointelecamm@elecam.cm,4123,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-1138,Agence ELECAM Nyalla 1138,Douala,Douala I,Nyalla,4.11891,9.65837,+237 693 261 479,agenceelecam@gmail.com,3727,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-1139,Agence ELECAM Youpwé 1139,Douala,Douala I,Youpwé,4.076969,9.695437,+237 678 441 559,agenceelecam@yahoo.fr,4945,Lun–Sam 08h00–16h00,En rénovation
ELECAM-DOU-1140,Point ELECAM Nzeng-Ayong 1140,Douala,Douala I,Nzeng-Ayong,4.009726,9.750471,+237 677 058 962,pointelecamn@elecam.cm,3491,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-1141,Agence ELECAM Nzeng-Ayong 1141,Douala,Douala VI,Nzeng-Ayong,4.136624,9.70012,+237 243 782 853,agenceelecam@gmail.com,3652,Lun–Sam 07h30–15h00,Temporairement fermé
ELECAM-DOU-1142,Point ELECAM PK10 1142,Douala,Douala II,PK10,4.002728,9.768084,+237 222 899 815,pointelecamp@gmail.com,4758,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-1143,Agence ELECAM Logbessou 1143,Douala,Douala V,Logbessou,3.998798,9.706402,+237 693 018 476,agenceelecam@gmail.com,1724,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-1144,Agence ELECAM Sodiko 1144,Douala,Douala VI,Sodiko,4.045938,9.666719,+237 222 725 261,agenceelecam@yahoo.fr,2678,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-1145,Point ELECAM Makepe 1145,Douala,Douala II,Makepe,4.02575,9.747018,+237 679 494 653,pointelecamm@yahoo.fr,827,Lun–Ven 08h00–15h30,Temporairement fermé
ELECAM-DOU-1146,Point ELECAM Ndoghem 1146,Douala,Douala II,Ndoghem,4.118717,9.654892,+237 243 310 814,pointelecamn@elecam.cm,2373,Lun–Sam 08h00–16h00,Temporairement fermé
ELECAM-DOU-1147,Point ELECAM PK12 1147,Douala,Douala VI,PK12,4.03957,9.726638,+237 690 221 029,pointelecamp@elecam.cm,2584,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-1148,Point ELECAM Soboum 1148,Douala,Douala I,Soboum,4.08283,9.776254,+237 679 636 477,pointelecams@elecam.cm,675,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-1149,Point ELECAM PK8 1149,Douala,Douala III,PK8,3.989004,9.731744,+237 243 620 380,pointelecamp@elecam.cm,4124,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-1150,Point ELECAM Bangue 1150,Douala,Douala VI,Bangue,4.066237,9.6681,+237 242 061 775,pointelecamb@gmail.com,2204,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-1151,Point ELECAM Ndog-Bea 1151,Douala,Douala II,Ndog-Bea,4.041989,9.7029,+237 677 553 292,pointelecamn@gmail.com,1869,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-1152,Point ELECAM Kotto 1152,Douala,Douala VI,Kotto,3.997023,9.653511,+237 677 288 365,pointelecamk@gmail.com,4181,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-1153,Agence ELECAM PK12 1153,Douala,Douala II,PK12,3.976572,9.745393,+237 222 747 040,agenceelecam@gmail.com,4624,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-1154,Point ELECAM Bali 1154,Douala,Douala IV,Bali,3.984987,9.712439,+237 677 835 397,pointelecamb@gmail.com,3432,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-1155,Point ELECAM Nkongmondo 1155,Douala,Douala III,Nkongmondo,4.054084,9.753022,+237 222 744 173,pointelecamn@elecam.cm,3122,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-1156,Point ELECAM Bonanjo 1156,Douala,Douala IV,Bonanjo,4.072796,9.650634,+237 691 230 553,pointelecamb@gmail.com,4687,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-1157,Point ELECAM Sodiko 1157,Douala,Douala I,Sodiko,4.043002,9.767686,+237 243 304 413,pointelecams@elecam.cm,4086,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-1158,Point ELECAM Sodiko 1158,Douala,Douala V,Sodiko,4.066092,9.67748,+237 692 577 382,pointelecams@elecam.cm,2288,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-1159,Point ELECAM Cité des Palmiers 1159,Douala,Douala IV,Cité des Palmiers,4.103752,9.680646,+237 693 207 738,pointelecamc@yahoo.fr,2901,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-1160,Agence ELECAM Bali 1160,Douala,Douala II,Bali,4.028433,9.776518,+237 690 632 249,agenceelecam@yahoo.fr,2473,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-1161,Point ELECAM PK10 1161,Douala,Douala III,PK10,3.979012,9.664745,+237 693 462 116,pointelecamp@yahoo.fr,1856,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-1162,Point ELECAM PK14 1162,Douala,Douala V,PK14,4.056874,9.721972,+237 695 375 475,pointelecamp@gmail.com,867,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-1163,Agence ELECAM Makepe 1163,Douala,Douala III,Makepe,4.050787,9.657087,+237 695 926 001,agenceelecam@yahoo.fr,1198,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-1164,Agence ELECAM PK17 1164,Douala,Douala V,PK17,4.043687,9.722351,+237 677 692 449,agenceelecam@yahoo.fr,4172,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-1165,Point ELECAM Nyalla 1165,Douala,Douala IV,Nyalla,3.994887,9.660018,+237 694 265 771,pointelecamn@elecam.cm,2301,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-1166,Agence ELECAM Deido 1166,Douala,Douala VI,Deido,4.002879,9.643056,+237 222 215 621,agenceelecam@gmail.com,2509,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-1167,Point ELECAM Japoma 1167,Douala,Douala II,Japoma,4.110004,9.738144,+237 677 479 066,pointelecamj@yahoo.fr,2599,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-1168,Point ELECAM PK8 1168,Douala,Douala IV,PK8,3.962663,9.711762,+237 679 043 348,pointelecamp@yahoo.fr,4500,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-1169,Point ELECAM Nyalla 1169,Douala,Douala I,Nyalla,4.072331,9.745837,+237 693 022 807,pointelecamn@yahoo.fr,3926,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-1170,Point ELECAM Japoma 1170,Douala,Douala I,Japoma,4.071119,9.741905,+237 233 091 036,pointelecamj@gmail.com,1002,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-1171,Point ELECAM Cite SIC 1171,Douala,Douala V,Cite SIC,3.993146,9.767351,+237 692 424 784,pointelecamc@elecam.cm,4926,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-1172,Agence ELECAM Bangue 1172,Douala,Douala IV,Bangue,4.128071,9.719388,+237 679 821 469,agenceelecam@yahoo.fr,2029,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-1173,Point ELECAM Ndogbong 1173,Douala,Douala VI,Ndogbong,4.063512,9.737856,+237 691 607 580,pointelecamn@yahoo.fr,1521,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-1174,Point ELECAM Cité des Palmiers 1174,Douala,Douala V,Cité des Palmiers,4.081509,9.626192,+237 222 644 779,pointelecamc@elecam.cm,989,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-1175,Point ELECAM Cité des Palmiers 1175,Douala,Douala I,Cité des Palmiers,3.974652,9.727953,+237 695 502 094,pointelecamc@elecam.cm,1645,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-1176,Bureau ELECAM Douala III — Bessengue,Douala,Douala III,Bessengue,4.081408,9.691659,+237 690 519 278,bureauelecam@elecam.cm,778,Lun–Sam 08h00–16h00,En rénovation
ELECAM-DOU-1177,Point ELECAM Ndoghem 1177,Douala,Douala IV,Ndoghem,4.003627,9.700712,+237 695 898 786,pointelecamn@yahoo.fr,1667,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-1178,Agence ELECAM Akwa 1178,Douala,Douala VI,Akwa,4.043042,9.791177,+237 243 994 397,agenceelecam@yahoo.fr,1699,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-1179,Point ELECAM Deido 1179,Douala,Douala V,Deido,4.106046,9.733078,+237 233 794 498,pointelecamd@yahoo.fr,3018,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-1180,Point ELECAM Bali 1180,Douala,Douala IV,Bali,3.992171,9.640919,+237 677 658 646,pointelecamb@elecam.cm,2277,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-1181,Agence ELECAM Bepanda 1181,Douala,Douala III,Bepanda,4.029681,9.682847,+237 693 752 267,agenceelecam@yahoo.fr,2618,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-1182,Point ELECAM Soboum 1182,Douala,Douala I,Soboum,3.976329,9.757139,+237 242 519 840,pointelecams@gmail.com,1977,Lun–Ven 07h30–14h30,Temporairement fermé
ELECAM-DOU-1183,Point ELECAM Bali 1183,Douala,Douala IV,Bali,4.037844,9.746355,+237 677 779 822,pointelecamb@elecam.cm,1644,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-1184,Point ELECAM Cite SIC 1184,Douala,Douala V,Cite SIC,4.080744,9.725941,+237 692 175 431,pointelecamc@elecam.cm,1982,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-1185,Point ELECAM Ndokoti 1185,Douala,Douala I,Ndokoti,4.050297,9.648906,+237 222 006 336,pointelecamn@yahoo.fr,3452,Lun–Ven 08h00–15h30,Temporairement fermé
ELECAM-DOU-1186,Point ELECAM Ndoghem 1186,Douala,Douala IV,Ndoghem,4.025353,9.7832,+237 691 931 398,pointelecamn@elecam.cm,4218,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-1187,Point ELECAM Bonanjo 1187,Douala,Douala I,Bonanjo,4.061535,9.781927,+237 691 099 873,pointelecamb@gmail.com,2006,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-1188,Point ELECAM Bali 1188,Douala,Douala V,Bali,3.983996,9.697432,+237 695 036 085,pointelecamb@elecam.cm,4594,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-1189,Point ELECAM Nyalla Extension 1189,Douala,Douala I,Nyalla Extension,4.063621,9.732811,+237 692 249 021,pointelecamn@yahoo.fr,4787,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-1190,Point ELECAM Nyalla 1190,Douala,Douala IV,Nyalla,3.999805,9.755329,+237 691 820 584,pointelecamn@elecam.cm,4802,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-1191,Point ELECAM New Bell 1191,Douala,Douala IV,New Bell,4.086173,9.778489,+237 233 920 415,pointelecamn@yahoo.fr,3578,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-1192,Agence ELECAM Bonapriso 1192,Douala,Douala IV,Bonapriso,4.051932,9.718776,+237 233 483 452,agenceelecam@gmail.com,2423,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-1193,Agence ELECAM Logpom 1193,Douala,Douala II,Logpom,4.116864,9.720369,+237 679 090 910,agenceelecam@gmail.com,1913,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-1194,Point ELECAM Bonaloka 1194,Douala,Douala II,Bonaloka,3.995244,9.764218,+237 243 254 152,pointelecamb@yahoo.fr,3328,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-1195,Point ELECAM Bepanda 1195,Douala,Douala IV,Bepanda,4.101001,9.710235,+237 694 489 530,pointelecamb@yahoo.fr,4150,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-1196,Agence ELECAM Bangue 1196,Douala,Douala VI,Bangue,4.082775,9.778515,+237 677 257 144,agenceelecam@yahoo.fr,1838,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-1197,Point ELECAM Nyalla 1197,Douala,Douala II,Nyalla,4.075159,9.748487,+237 222 620 238,pointelecamn@elecam.cm,1981,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-1198,Bureau ELECAM Douala V — Ndokoti,Douala,Douala V,Ndokoti,4.092079,9.667934,+237 242 288 472,bureauelecam@yahoo.fr,4283,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-1199,Point ELECAM Boko 1199,Douala,Douala II,Boko,3.965714,9.72255,+237 678 453 340,pointelecamb@gmail.com,3253,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-1200,Point ELECAM Boko 1200,Douala,Douala VI,Boko,4.093719,9.639472,+237 693 401 688,pointelecamb@yahoo.fr,4853,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-1201,Point ELECAM Bali 1201,Douala,Douala IV,Bali,4.083531,9.775015,+237 242 639 193,pointelecamb@elecam.cm,3031,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-1202,Point ELECAM Bonaberi 1202,Douala,Douala V,Bonaberi,4.050943,9.641096,+237 222 378 894,pointelecamb@gmail.com,2559,Lun–Ven 08h00–15h30,En rénovation
ELECAM-DOU-1203,Point ELECAM Bassa 1203,Douala,Douala III,Bassa,4.026335,9.786972,+237 222 423 822,pointelecamb@elecam.cm,1692,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-1204,Point ELECAM PK8 1204,Douala,Douala VI,PK8,4.131604,9.732324,+237 690 753 714,pointelecamp@gmail.com,1260,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-1205,Bureau ELECAM Douala III — PK10,Douala,Douala III,PK10,4.047638,9.679445,+237 677 210 786,bureauelecam@elecam.cm,3371,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-1206,Point ELECAM Kotto 1206,Douala,Douala III,Kotto,4.043867,9.778386,+237 692 674 680,pointelecamk@yahoo.fr,525,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-1207,Bureau ELECAM Douala VI — Bepanda,Douala,Douala VI,Bepanda,3.965239,9.70272,+237 233 211 339,bureauelecam@yahoo.fr,4633,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-1208,Point ELECAM PK10 1208,Douala,Douala VI,PK10,3.985008,9.76952,+237 692 141 927,pointelecamp@elecam.cm,4994,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-1209,Point ELECAM Bonaberi 1209,Douala,Douala V,Bonaberi,4.123001,9.672922,+237 694 936 064,pointelecamb@elecam.cm,2370,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-1210,Point ELECAM Ndokoti 1210,Douala,Douala IV,Ndokoti,4.036262,9.673843,+237 677 396 639,pointelecamn@elecam.cm,2003,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-1211,Point ELECAM Japoma 1211,Douala,Douala IV,Japoma,4.044748,9.756947,+237 233 542 781,pointelecamj@gmail.com,1236,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-1212,Point ELECAM Ndoghem 1212,Douala,Douala VI,Ndoghem,3.98005,9.709081,+237 691 668 858,pointelecamn@gmail.com,2361,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-1213,Point ELECAM Logbessou 1213,Douala,Douala VI,Logbessou,4.044804,9.655833,+237 692 386 982,pointelecaml@yahoo.fr,4286,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-1214,Point ELECAM Ndokoti 1214,Douala,Douala II,Ndokoti,4.016275,9.63689,+237 242 221 481,pointelecamn@elecam.cm,4690,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-1215,Point ELECAM Logbessou 1215,Douala,Douala VI,Logbessou,4.114651,9.671693,+237 692 842 841,pointelecaml@elecam.cm,4481,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-1216,Point ELECAM Mbanya 1216,Douala,Douala III,Mbanya,4.005341,9.67351,+237 243 793 108,pointelecamm@yahoo.fr,565,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-1217,Point ELECAM Ndog-Bong 1217,Douala,Douala III,Ndog-Bong,4.012738,9.747326,+237 679 706 574,pointelecamn@elecam.cm,1717,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-1218,Point ELECAM Bonamoussadi 1218,Douala,Douala VI,Bonamoussadi,4.0017,9.678992,+237 691 623 056,pointelecamb@yahoo.fr,1968,Lun–Sam 08h00–16h00,Opérationnel
