id,nom,ville,arrondissement,quartier,latitude,longitude,telephone,email,capacite_inscriptions,horaires_ouverture,statut
ELECAM-YAO-1059,Point ELECAM Olembe 1059,Yaoundé,Yaoundé II,Olembe,3.885932,11.578751,+237 693 638 060,pointelecamo@yahoo.fr,2681,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-YAO-1060,Point ELECAM Mvog-Atangana 1060,Yaoundé,Yaoundé I,Mvog-Atangana,3.833648,11.432343,+237 242 965 964,pointelecamm@gmail.com,1076,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-YAO-1061,Point ELECAM Carrière 1061,Yaoundé,Yaoundé III,Carrière,3.942352,11.544828,+237 690 421 877,pointelecamc@elecam.cm,3114,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-YAO-1062,Bureau ELECAM Yaoundé VII — Kondengui,Yaoundé,Yaoundé VII,Kondengui,3.873791,11.576914,+237 692 475 959,bureauelecam@elecam.cm,2294,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-YAO-1063,Point ELECAM Santa Barbara 1063,Yaoundé,Yaoundé III,Santa Barbara,3.820401,11.605025,+237 692 832 977,pointelecams@gmail.com,2713,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-YAO-1064,Point ELECAM Simbock 1064,Yaoundé,Yaoundé III,Simbock,3.897151,11.563228,+237 677 073 708,pointelecams@elecam.cm,1849,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-YAO-1065,Point ELECAM Simbock 1065,Yaoundé,Yaoundé III,Simbock,3.760782,11.441973,+237 679 704 569,pointelecams@elecam.cm,1661,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-YAO-1066,Point ELECAM Carrière 1066,Yaoundé,Yaoundé V,Carrière,3.91626,11.451763,+237 678 871 984,pointelecamc@yahoo.fr,615,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-YAO-1067,Point ELECAM Tsinga 1067,Yaoundé,Yaoundé III,Tsinga,3.762246,11.546902,+237 693 570 815,pointelecamt@elecam.cm,1687,Lun–Sam 08h00–16h00,En rénovation
ELECAM-YAO-1068,Agence ELECAM Mvog-Mbi 1068,Yaoundé,Yaoundé VII,Mvog-Mbi,3.830346,11.606151,+237 694 995 497,agenceelecam@yahoo.fr,1345,Lun–Ven 07h30–14h30,Temporairement fermé
ELECAM-YAO-1069,Point ELECAM Olembe 1069,Yaoundé,Yaoundé VII,Olembe,3.833598,11.536594,+237 222 160 264,pointelecamo@elecam.cm,4492,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-YAO-1070,Point ELECAM Nkolbisson 1070,Yaoundé,Yaoundé IV,Nkolbisson,3.867179,11.525768,+237 243 758 353,pointelecamn@gmail.com,2727,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-YAO-1071,Point ELECAM Nkolo 1071,Yaoundé,Yaoundé VII,Nkolo,3.838755,11.515621,+237 243 709 870,pointelecamn@yahoo.fr,1836,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-YAO-1072,Bureau ELECAM Yaoundé V — Briqueterie,Yaoundé,Yaoundé V,Briqueterie,3.869949,11.420635,+237 694 394 934,bureauelecam@gmail.com,2487,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-YAO-1073,Bureau ELECAM Yaoundé VI — Simbock,Yaoundé,Yaoundé VI,Simbock,3.868377,11.441491,+237 679 020 147,bureauelecam@elecam.cm,1576,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-YAO-1074,Point ELECAM Kondengui 1074,Yaoundé,Yaoundé VI,Kondengui,3.862119,11.579222,+237 694 163 781,pointelecamk@gmail.com,4518,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-YAO-1075,Point ELECAM Messa 1075,Yaoundé,Yaoundé II,Messa,3.882146,11.514585,+237 695 303 183,pointelecamm@yahoo.fr,912,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-YAO-1076,Point ELECAM Mvog-Ada 1076,Yaoundé,Yaoundé II,Mvog-Ada,3.892067,11.484735,+237 693 149 041,pointelecamm@yahoo.fr,565,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-YAO-1077,Agence ELECAM Biteng 1077,Yaoundé,Yaoundé VII,Biteng,3.853596,11.461021,+237 243 381 325,agenceelecam@elecam.cm,1629,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-YAO-1078,Point ELECAM Oyomabang 1078,Yaoundé,Yaoundé V,Oyomabang,3.815516,11.586376,+237 694 043 776,pointelecamo@yahoo.fr,4075,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-YAO-1079,Point ELECAM Étoa-Meki 1079,Yaoundé,Yaoundé III,Étoa-Meki,3.833732,11.607349,+237 243 101 622,pointelecamé@elecam.cm,3774,Lun–Sam 08h00–16h00,En rénovation
ELECAM-YAO-1080,Point ELECAM Etoudi 1080,Yaoundé,Yaoundé VI,Etoudi,3.763853,11.535526,+237 677 179 842,pointelecame@elecam.cm,1234,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-YAO-1081,Agence ELECAM Cité Verte 1081,Yaoundé,Yaoundé I,Cité Verte,3.863402,11.58641,+237 695 898 022,agenceelecam@gmail.com,2321,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-YAO-1082,Bureau ELECAM Yaoundé II — Djoungolo,Yaoundé,Yaoundé II,Djoungolo,3.774533,11.459037,+237 243 145 020,bureauelecam@yahoo.fr,4196,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-YAO-1083,Agence ELECAM Nkolbisson 1083,Yaoundé,Yaoundé II,Nkolbisson,3.767945,11.512258,+237 693 429 049,agenceelecam@elecam.cm,3678,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-YAO-1084,Agence ELECAM Mendong 1084,Yaoundé,Yaoundé III,Mendong,3.800152,11.574872,+237 693 709 225,agenceelecam@elecam.cm,1710,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-YAO-1085,Point ELECAM Ekounou 1085,Yaoundé,Yaoundé II,Ekounou,3.945619,11.488753,+237 691 644 932,pointelecame@yahoo.fr,1523,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-YAO-1086,Agence ELECAM Nkomo 1086,Yaoundé,Yaoundé V,Nkomo,3.900783,11.463058,+237 694 060 906,agenceelecam@gmail.com,1260,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-YAO-1087,Point ELECAM Mimboman 1087,Yaoundé,Yaoundé VI,Mimboman,3.81723,11.408124,+237 242 809 658,pointelecamm@yahoo.fr,2043,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-YAO-1088,Point ELECAM Omnisports 1088,Yaoundé,Yaoundé III,Omnisports,3.793365,11.528645,+237 677 735 229,pointelecamo@yahoo.fr,2603,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-YAO-1089,Bureau ELECAM Yaoundé II — Nkoldongo,Yaoundé,Yaoundé II,Nkoldongo,3.868262,11.534079,+237 693 692 271,bureauelecam@elecam.cm,3834,Lun–Sam 07h30–15h00,En rénovation
ELECAM-YAO-1090,Agence ELECAM Mvog-Atangana 1090,Yaoundé,Yaoundé VII,Mvog-Atangana,3.815539,11.526186,+237 222 965 345,agenceelecam@elecam.cm,2428,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-YAO-1091,Point ELECAM Obili 1091,Yaoundé,Yaoundé V,Obili,3.845641,11.43283,+237 242 072 369,pointelecamo@elecam.cm,4232,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-YAO-1092,Point ELECAM Nkolbikok 1092,Yaoundé,Yaoundé VII,Nkolbikok,3.826834,11.527113,+237 690 135 029,pointelecamn@elecam.cm,3792,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-YAO-1093,Agence ELECAM Obili 1093,Yaoundé,Yaoundé II,Obili,3.814263,11.440577,+237 222 581 005,agenceelecam@gmail.com,4138,Lun–Sam 07h30–15h00,Temporairement fermé
ELECAM-YAO-1094,Point ELECAM Efoulan 1094,Yaoundé,Yaoundé VI,Efoulan,3.820838,11.553854,+237 694 088 986,pointelecame@gmail.com,1415,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-YAO-1095,Point ELECAM Elig-Essono 1095,Yaoundé,Yaoundé VII,Elig-Essono,3.874922,11.448463,+237 695 870 099,pointelecame@gmail.com,655,Lun–Sam 07h30–15h00,Temporairement fermé
ELECAM-YAO-1096,Point ELECAM Émana 1096,Yaoundé,Yaoundé IV,Émana,3.814042,11.454811,+237 694 830 257,pointelecamé@yahoo.fr,4013,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-YAO-1097,Point ELECAM Étoa-Meki 1097,Yaoundé,Yaoundé VI,Étoa-Meki,3.85419,11.559314,+237 222 420 928,pointelecamé@yahoo.fr,1270,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-YAO-1098,Agence ELECAM Odza 1098,Yaoundé,Yaoundé VII,Odza,3.815767,11.450134,+237 679 669 568,agenceelecam@elecam.cm,2423,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-YAO-1099,Point ELECAM Nkolbisson 1099,Yaoundé,Yaoundé I,Nkolbisson,3.896911,11.555048,+237 690 583 923,pointelecamn@gmail.com,3597,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-YAO-1100,Point ELECAM Mvan 1100,Yaoundé,Yaoundé IV,Mvan,3.927531,11.45338,+237 692 273 265,pointelecamm@elecam.cm,2732,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-YAO-1101,Point ELECAM Nkolo 1101,Yaoundé,Yaoundé III,Nkolo,3.860542,11.482795,+237 243 163 116,pointelecamn@yahoo.fr,3209,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-YAO-1102,Point ELECAM Mvog-Atangana 1102,Yaoundé,Yaoundé VII,Mvog-Atangana,3.926585,11.525216,+237 233 405 337,pointelecamm@yahoo.fr,1178,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-YAO-1103,Bureau ELECAM Yaoundé II — Nkozoa,Yaoundé,Yaoundé II,Nkozoa,3.894028,11.579716,+237 693 327 527,bureauelecam@elecam.cm,1730,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-YAO-1104,Point ELECAM Nkolo 1104,Yaoundé,Yaoundé III,Nkolo,3.841432,11.554656,+237 692 126 416,pointelecamn@gmail.com,4694,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-YAO-1105,Agence ELECAM Nsimeyong 1105,Yaoundé,Yaoundé II,Nsimeyong,3.921156,11.431554,+237 242 821 142,agenceelecam@gmail.com,3686,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-YAO-1106,Point ELECAM Madagascar 1106,Yaoundé,Yaoundé VI,Madagascar,3.824982,11.452931,+237 694 473 991,pointelecamm@gmail.com,1077,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-YAO-1107,Point ELECAM Nkomo 1107,Yaoundé,Yaoundé V,Nkomo,3.825387,11.468811,+237 677 007 641,pointelecamn@yahoo.fr,4390,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-YAO-1108,Point ELECAM Oyomabang 1108,Yaoundé,Yaoundé I,Oyomabang,3.892074,11.518461,+237 243 375 014,pointelecamo@elecam.cm,2681,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-YAO-1109,Agence ELECAM Biyem-Assi 1109,Yaoundé,Yaoundé I,Biyem-Assi,3.891284,11.577142,+237 692 242 075,agenceelecam@gmail.com,3807,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-YAO-1110,Point ELECAM Odza 1110,Yaoundé,Yaoundé VII,Odza,3.833359,11.519524,+237 678 698 519,pointelecamo@elecam.cm,2838,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-YAO-1111,Point ELECAM Étoa-Meki 1111,Yaoundé,Yaoundé VII,Étoa-Meki,3.828019,11.419866,+237 691 816 381,pointelecamé@gmail.com,507,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-YAO-1112,Agence ELECAM Ekounou 1112,Yaoundé,Yaoundé III,Ekounou,3.785931,11.424642,+237 222 441 602,agenceelecam@gmail.com,1200,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-YAO-1113,Bureau ELECAM Yaoundé VII — Etoudi,Yaoundé,Yaoundé VII,Etoudi,3.768872,11.459191,+237 690 131 206,bureauelecam@yahoo.fr,1700,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-YAO-1114,Point ELECAM Odza 1114,Yaoundé,Yaoundé IV,Odza,3.796068,11.483905,+237 242 946 281,pointelecamo@elecam.cm,3993,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-YAO-1115,Bureau ELECAM Yaoundé VI — Djoungolo,Yaoundé,Yaoundé VI,Djoungolo,3.842043,11.522142,+237 233 868 693,bureauelecam@elecam.cm,3644,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-YAO-1116,Point ELECAM Émana 1116,Yaoundé,Yaoundé V,Émana,3.923337,11.573983,+237 695 996 682,pointelecamé@yahoo.fr,975,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-YAO-1117,Point ELECAM Nkoldongo 1117,Yaoundé,Yaoundé III,Nkoldongo,3.835436,11.555953,+237 222 486 308,pointelecamn@yahoo.fr,1152,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-YAO-1118,Point ELECAM Nsam 1118,Yaoundé,Yaoundé VI,Nsam,3.865761,11.605837,+237 679 675 751,pointelecamn@elecam.cm,1887,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-YAO-1119,Agence ELECAM Elig-Essono 1119,Yaoundé,Yaoundé III,Elig-Essono,3.84266,11.547966,+237 677 878 083,agenceelecam@elecam.cm,1333,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-YAO-1120,Point ELECAM Elig-Essono 1120,Yaoundé,Yaoundé III,Elig-Essono,3.799087,11.461463,+237 694 335 026,pointelecame@elecam.cm,1998,Lun–Ven 08h00–15h30,En rénovation
ELECAM-YAO-1121,Point ELECAM Émana 1121,Yaoundé,Yaoundé II,Émana,3.754312,11.518619,+237 677 541 328,pointelecamé@elecam.cm,1636,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-YAO-1122,Point ELECAM Oyomabang 1122,Yaoundé,Yaoundé VII,Oyomabang,3.745655,11.513403,+237 693 193 198,pointelecamo@gmail.com,4046,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-YAO-1123,Point ELECAM Kondengui 1123,Yaoundé,Yaoundé IV,Kondengui,3.945113,11.486396,+237 677 774 189,pointelecamk@yahoo.fr,2288,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-YAO-1124,Bureau ELECAM Yaoundé VII — Nkolo,Yaoundé,Yaoundé VII,Nkolo,3.845847,11.483211,+237 242 843 733,bureauelecam@gmail.com,840,Lun–Ven 08h00–15h30,Temporairement fermé
ELECAM-YAO-1125,Point ELECAM Bastos 1125,Yaoundé,Yaoundé II,Bastos,3.776811,11.459174,+237 691 662 350,pointelecamb@elecam.cm,2387,Lun–Sam 08h00–16h00,En rénovation
ELECAM-YAO-1126,Point ELECAM Melen 1126,Yaoundé,Yaoundé IV,Melen,3.80915,11.569888,+237 677 568 078,pointelecamm@yahoo.fr,3257,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-YAO-1127,Point ELECAM Émana 1127,Yaoundé,Yaoundé V,Émana,3.919672,11.51811,+237 694 244 257,pointelecamé@elecam.cm,2008,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-YAO-1128,Point ELECAM Odza 1128,Yaoundé,Yaoundé V,Odza,3.803688,11.523658,+237 233 850 604,pointelecamo@elecam.cm,2502,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-YAO-1129,Point ELECAM Mvog-Atangana 1129,Yaoundé,Yaoundé VII,Mvog-Atangana,3.821689,11.499169,+237 222 332 146,pointelecamm@yahoo.fr,1105,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-YAO-1130,Point ELECAM Madagascar 1130,Yaoundé,Yaoundé I,Madagascar,3.850641,11.401079,+237 243 488 862,pointelecamm@elecam.cm,1956,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-YAO-1131,Point ELECAM Kondengui 1131,Yaoundé,Yaoundé VI,Kondengui,3.753963,11.473305,+237 695 963 628,pointelecamk@yahoo.fr,1286,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-YAO-1132,Agence ELECAM Olembe 1132,Yaoundé,Yaoundé II,Olembe,3.835898,11.436182,+237 222 673 522,agenceelecam@gmail.com,3269,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-YAO-1133,Point ELECAM Essos 1133,Yaoundé,Yaoundé III,Essos,3.771207,11.537982,+237 679 044 860,pointelecame@yahoo.fr,2441,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-YAO-1134,Point ELECAM Ngoa-Ekélé 1134,Yaoundé,Yaoundé IV,Ngoa-Ekélé,3.779622,11.463271,+237 695 941 284,pointelecamn@yahoo.fr,2596,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-YAO-1135,Agence ELECAM Mvan 1135,Yaoundé,Yaoundé V,Mvan,3.757685,11.564777,+237 693 958 856,agenceelecam@yahoo.fr,4989,Lun–Ven 07h30–14h30,En rénovation
ELECAM-YAO-1136,Point ELECAM Mvan 1136,Yaoundé,Yaoundé V,Mvan,3.902285,11.552791,+237 694 499 462,pointelecamm@gmail.com,2035,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-YAO-1137,Point ELECAM Oyomabang 1137,Yaoundé,Yaoundé I,Oyomabang,3.792334,11.425926,+237 694 373 545,pointelecamo@yahoo.fr,4313,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-YAO-1138,Point ELECAM Simbock 1138,Yaoundé,Yaoundé I,Simbock,3.84565,11.555677,+237 242 552 145,pointelecams@yahoo.fr,1008,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-YAO-1139,Point ELECAM Mvan 1139,Yaoundé,Yaoundé VII,Mvan,3.821265,11.440298,+237 691 435 027,pointelecamm@yahoo.fr,2793,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-YAO-1140,Point ELECAM Mvog-Atangana 1140,Yaoundé,Yaoundé VI,Mvog-Atangana,3.834627,11.572085,+237 222 226 523,pointelecamm@gmail.com,947,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-YAO-1141,Point ELECAM Mvog-Ada 1141,Yaoundé,Yaoundé I,Mvog-Ada,3.88016,11.551619,+237 692 028 149,pointelecamm@gmail.com,2102,Lun–Ven 07h30–14h30,Temporairement fermé
ELECAM-YAO-1142,Point ELECAM Mvan 1142,Yaoundé,Yaoundé VII,Mvan,3.919838,11.436917,+237 242 246 334,pointelecamm@elecam.cm,1289,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-YAO-1143,Point ELECAM Mvog-Beti 1143,Yaoundé,Yaoundé II,Mvog-Beti,3.774891,11.469568,+237 690 816 936,pointelecamm@elecam.cm,2214,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-YAO-1144,Point ELECAM Nkolbikok 1144,Yaoundé,Yaoundé III,Nkolbikok,3.763166,11.440737,+237 243 183 462,pointelecamn@yahoo.fr,599,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-YAO-1145,Point ELECAM Mimboman 1145,Yaoundé,Yaoundé VII,Mimboman,3.887601,11.455073,+237 678 292 421,pointelecamm@yahoo.fr,3601,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-YAO-1146,Point ELECAM Mfandena 1146,Yaoundé,Yaoundé VI,Mfandena,3.85283,11.52446,+237 242 616 851,pointelecamm@elecam.cm,1598,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-YAO-1147,Point ELECAM Olembe 1147,Yaoundé,Yaoundé VII,Olembe,3.786124,11.453153,+237 695 717 163,pointelecamo@yahoo.fr,1694,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-YAO-1148,Point d'Inscription ELECAM Carrière,Yaoundé,Yaoundé IV,Carrière,3.930537,11.458891,+237 222 417 056,pointdinscri@gmail.com,3896,Lun–Ven 08h00–15h30,Temporairement fermé
ELECAM-YAO-1149,Bureau ELECAM Yaoundé III — Nkozoa,Yaoundé,Yaoundé III,Nkozoa,3.786399,11.458565,+237 679 770 172,bureauelecam@gmail.com,4661,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-YAO-1150,Agence ELECAM Mvog-Ada 1150,Yaoundé,Yaoundé VI,Mvog-Ada,3.815738,11.606507,+237 222 179 777,agenceelecam@gmail.com,1731,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-YAO-1151,Agence ELECAM Mfandena 1151,Yaoundé,Yaoundé IV,Mfandena,3.775325,11.55783,+237 693 131 619,agenceelecam@gmail.com,1488,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-YAO-1152,Point ELECAM Nkolbikok 1152,Yaoundé,Yaoundé II,Nkolbikok,3.873196,11.412547,+237 695 704 442,pointelecamn@yahoo.fr,4072,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-YAO-1153,Agence ELECAM Odza 1153,Yaoundé,Yaoundé I,Odza,3.871705,11.559587,+237 691 196 432,agenceelecam@elecam.cm,3451,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-YAO-1154,Point ELECAM Nkolo 1154,Yaoundé,Yaoundé II,Nkolo,3.921061,11.433347,+237 677 540 928,pointelecamn@elecam.cm,3656,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-YAO-1155,Point ELECAM Melen 1155,Yaoundé,Yaoundé I,Melen,3.866488,11.440105,+237 695 518 116,pointelecamm@gmail.com,943,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-YAO-1156,Bureau ELECAM Yaoundé VI — Mokolo,Yaoundé,Yaoundé VI,Mokolo,3.86723,11.549414,+237 693 983 976,bureauelecam@yahoo.fr,3606,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-YAO-1157,Point ELECAM Oyomabang 1157,Yaoundé,Yaoundé III,Oyomabang,3.830546,11.522578,+237 242 875 159,pointelecamo@gmail.com,4665,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-YAO-1158,Bureau ELECAM Yaoundé I — Briqueterie,Yaoundé,Yaoundé I,Briqueterie,3.901398,11.506397,+237 677 599 312,bureauelecam@gmail.com,842,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-YAO-1159,Point ELECAM Étoa-Meki 1159,Yaoundé,Yaoundé III,Étoa-Meki,3.828808,11.52097,+237 693 880 479,pointelecamé@elecam.cm,1002,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-YAO-1160,Point ELECAM Elig-Essono 1160,Yaoundé,Yaoundé VI,Elig-Essono,3.816366,11.590165,+237 677 001 579,pointelecame@yahoo.fr,1302,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-YAO-1161,Point ELECAM Oyomabang 1161,Yaoundé,Yaoundé III,Oyomabang,3.869095,11.471397,+237 679 121 497,pointelecamo@elecam.cm,4878,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-YAO-1162,Point ELECAM Kondengui 1162,Yaoundé,Yaoundé III,Kondengui,3.868729,11.548293,+237 694 210 276,pointelecamk@gmail.com,4894,Lun–Sam 08h00–16h00,En rénovation
ELECAM-YAO-1163,Point ELECAM Nkol-Eton 1163,Yaoundé,Yaoundé II,Nkol-Eton,3.795374,11.540955,+237 693 395 410,pointelecamn@yahoo.fr,657,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-YAO-1164,Agence ELECAM Etoudi 1164,Yaoundé,Yaoundé VII,Etoudi,3.77869,11.493674,+237 692 633 796,agenceelecam@yahoo.fr,4961,Lun–Sam 08h00–16h00,En rénovation
ELECAM-YAO-1165,Point ELECAM Olembe 1165,Yaoundé,Yaoundé II,Olembe,3.809022,11.514592,+237 222 862 207,pointelecamo@gmail.com,3297,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-YAO-1166,Point ELECAM Mvog-Ada 1166,Yaoundé,Yaoundé VI,Mvog-Ada,3.763687,11.554419,+237 678 533 058,pointelecamm@gmail.com,1376,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-YAO-1167,Point ELECAM Omnisports 1167,Yaoundé,Yaoundé II,Omnisports,3.898633,11.54337,+237 695 760 412,pointelecamo@gmail.com,595,Lun–Ven 08h00–15h30,En rénovation
ELECAM-YAO-1168,Agence ELECAM Nkozoa 1168,Yaoundé,Yaoundé IV,Nkozoa,3.815258,11.573935,+237 222 350 355,agenceelecam@elecam.cm,1354,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-YAO-1169,Point ELECAM Tsinga 1169,Yaoundé,Yaoundé IV,Tsinga,3.81678,11.397708,+237 678 441 293,pointelecamt@elecam.cm,3951,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-YAO-1170,Point ELECAM Obili 1170,Yaoundé,Yaoundé II,Obili,3.811301,11.581453,+237 233 340 727,pointelecamo@yahoo.fr,4156,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-YAO-1171,Point ELECAM Nkomo 1171,Yaoundé,Yaoundé VII,Nkomo,3.835701,11.554748,+237 233 819 406,pointelecamn@elecam.cm,4466,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-YAO-1172,Point ELECAM Efoulan 1172,Yaoundé,Yaoundé III,Efoulan,3.825997,11.584961,+237 694 419 514,pointelecame@elecam.cm,2139,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-YAO-1173,Agence ELECAM Etoudi 1173,Yaoundé,Yaoundé V,Etoudi,3.904546,11.589973,+237 695 742 272,agenceelecam@gmail.com,2681,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-YAO-1174,Point ELECAM Nsam 1174,Yaoundé,Yaoundé I,Nsam,3.899378,11.594374,+237 692 643 269,pointelecamn@yahoo.fr,1972,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-YAO-1175,Point ELECAM Cité Verte 1175,Yaoundé,Yaoundé IV,Cité Verte,3.861809,11.610659,+237 242 464 290,pointelecamc@yahoo.fr,3115,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-YAO-1176,Agence ELECAM Biteng 1176,Yaoundé,Yaoundé II,Biteng,3.837099,11.516293,+237 242 809 797,agenceelecam@gmail.com,4760,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-YAO-1177,Point ELECAM Nsimeyong 1177,Yaoundé,Yaoundé I,Nsimeyong,3.807512,11.418738,+237 679 839 670,pointelecamn@elecam.cm,4009,Lun–Sam 07h30–15h00,Temporairement fermé
ELECAM-YAO-1178,Point ELECAM Etoudi 1178,Yaoundé,Yaoundé V,Etoudi,3.779223,11.443805,+237 694 949 824,pointelecame@yahoo.fr,2343,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-YAO-1179,Point ELECAM Melen 1179,Yaoundé,Yaoundé III,Melen,3.793345,11.577826,+237 692 202 651,pointelecamm@elecam.cm,3680,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-YAO-1180,Point ELECAM Briqueterie 1180,Yaoundé,Yaoundé II,Briqueterie,3.824711,11.454604,+237 242 900 771,pointelecamb@elecam.cm,2887,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-YAO-1181,Point ELECAM Mvan 1181,Yaoundé,Yaoundé V,Mvan,3.778907,11.526127,+237 242 549 863,pointelecamm@yahoo.fr,1410,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-YAO-1182,Agence ELECAM Oyomabang 1182,Yaoundé,Yaoundé VII,Oyomabang,3.897533,11.535183,+237 693 709 587,agenceelecam@yahoo.fr,4495,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-YAO-1183,Agence ELECAM Mvog-Mbi 1183,Yaoundé,Yaoundé I,Mvog-Mbi,3.747593,11.542983,+237 677 848 494,agenceelecam@yahoo.fr,1003,Lun–Sam 08h00–16h00,Opérationnel
